timeStamp= 1341841278.842669; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1341841311.350886106; T[0]= 1.244949579; T[1]= -0.433376789; T[2]= 0.348456174; x= -0.044738829; y=  -0.388267487; z=  -0.330851316; w= 0.858943641
timeStamp= 1341841311.386554003; T[0]= 1.244791627; T[1]= -0.430655807; T[2]= 0.344584137; x= -0.044294614; y=  -0.386252105; z=  -0.332038909; w= 0.859416902
timeStamp= 1341841311.418648958; T[0]= 1.248426914; T[1]= -0.425233692; T[2]= 0.344867170; x= -0.038003739; y=  -0.382813364; z=  -0.339082062; w= 0.858506262
timeStamp= 1341841311.450679064; T[0]= 1.250340819; T[1]= -0.422375083; T[2]= 0.341477573; x= -0.031928394; y=  -0.378108650; z=  -0.341083527; w= 0.860044479
timeStamp= 1341841311.486480951; T[0]= 1.248600960; T[1]= -0.423710257; T[2]= 0.338335454; x= -0.034497194; y=  -0.375529945; z=  -0.337678343; w= 0.862415493
timeStamp= 1341841311.518696070; T[0]= 1.243797064; T[1]= -0.421046227; T[2]= 0.341940343; x= -0.036993783; y=  -0.373668939; z=  -0.335383534; w= 0.864014387
timeStamp= 1341841311.550678968; T[0]= 1.239965320; T[1]= -0.423552960; T[2]= 0.342363864; x= -0.040163882; y=  -0.370820522; z=  -0.332753807; w= 0.866114259
timeStamp= 1341841311.586673975; T[0]= 1.236258626; T[1]= -0.423938960; T[2]= 0.342932522; x= -0.041385110; y=  -0.368291080; z=  -0.328509986; w= 0.868752062
timeStamp= 1341841311.618603945; T[0]= 1.229651809; T[1]= -0.420585752; T[2]= 0.335115969; x= -0.039703839; y=  -0.364342541; z=  -0.325237066; w= 0.871721804
timeStamp= 1341841311.654573917; T[0]= 1.228706598; T[1]= -0.419511765; T[2]= 0.332544953; x= -0.038315207; y=  -0.362979084; z=  -0.326375991; w= 0.871927083
timeStamp= 1341841311.686722040; T[0]= 1.222374797; T[1]= -0.418228507; T[2]= 0.333308995; x= -0.035786580; y=  -0.360777110; z=  -0.327803403; w= 0.872412801
timeStamp= 1341841311.718772888; T[0]= 1.221544027; T[1]= -0.419715345; T[2]= 0.334025979; x= -0.029605348; y=  -0.359116793; z=  -0.325931698; w= 0.874029279
timeStamp= 1341841311.754493952; T[0]= 1.227523685; T[1]= -0.421644747; T[2]= 0.326629639; x= -0.029932998; y=  -0.356415600; z=  -0.321497172; w= 0.876761973
timeStamp= 1341841311.786664009; T[0]= 1.229117393; T[1]= -0.418249249; T[2]= 0.329491079; x= -0.031698063; y=  -0.356106400; z=  -0.315169692; w= 0.879119754
timeStamp= 1341841311.818640947; T[0]= 1.215989709; T[1]= -0.425848991; T[2]= 0.332693219; x= -0.036454257; y=  -0.352995276; z=  -0.311216474; w= 0.881595016
timeStamp= 1341841311.854548931; T[0]= 1.202864885; T[1]= -0.425943315; T[2]= 0.333352387; x= -0.034175962; y=  -0.348606259; z=  -0.305726647; w= 0.885345578
timeStamp= 1341841311.893779039; T[0]= 1.204195499; T[1]= -0.425874203; T[2]= 0.320243567; x= -0.030596333; y=  -0.346331805; z=  -0.302326649; w= 0.887534082
timeStamp= 1341841311.954575062; T[0]= 1.202939987; T[1]= -0.425888181; T[2]= 0.312261432; x= -0.026625674; y=  -0.345061183; z=  -0.299845815; w= 0.888997376
timeStamp= 1341841311.993675947; T[0]= 1.201826811; T[1]= -0.425139785; T[2]= 0.310268074; x= -0.025465131; y=  -0.342881471; z=  -0.298340619; w= 0.890380085
timeStamp= 1341841312.054574966; T[0]= 1.211790919; T[1]= -0.423228174; T[2]= 0.303596139; x= -0.031760115; y=  -0.343392015; z=  -0.294736713; w= 0.891180992
timeStamp= 1341841312.090528011; T[0]= 1.209291577; T[1]= -0.421366990; T[2]= 0.313032061; x= -0.032509353; y=  -0.343378335; z=  -0.301569790; w= 0.888870120
timeStamp= 1341841312.154819012; T[0]= 1.193720102; T[1]= -0.414257646; T[2]= 0.292661607; x= -0.033735089; y=  -0.333825320; z=  -0.298050493; w= 0.893637776
timeStamp= 1341841312.222702026; T[0]= 1.190651059; T[1]= -0.412879467; T[2]= 0.288901955; x= -0.034240447; y=  -0.332286477; z=  -0.298486948; w= 0.894046307
timeStamp= 1341841312.290652037; T[0]= 1.187396169; T[1]= -0.406963527; T[2]= 0.276627451; x= -0.043310098; y=  -0.332597166; z=  -0.292802304; w= 0.895416200
timeStamp= 1341841312.322709084; T[0]= 1.178621888; T[1]= -0.405607045; T[2]= 0.271473646; x= -0.044695802; y=  -0.332549453; z=  -0.293590605; w= 0.895107627
timeStamp= 1341841312.358741999; T[0]= 1.182022572; T[1]= -0.405194908; T[2]= 0.270881385; x= -0.042405915; y=  -0.334367931; z=  -0.294421762; w= 0.894268215
timeStamp= 1341841312.390507936; T[0]= 1.175634265; T[1]= -0.399034023; T[2]= 0.263794214; x= -0.039646689; y=  -0.333527327; z=  -0.294454664; w= 0.894697785
timeStamp= 1341841312.422540903; T[0]= 1.177502275; T[1]= -0.394675195; T[2]= 0.259080559; x= -0.040116623; y=  -0.335219532; z=  -0.293274790; w= 0.894431889
timeStamp= 1341841312.458724976; T[0]= 1.176876783; T[1]= -0.395116955; T[2]= 0.260120660; x= -0.043002091; y=  -0.335774720; z=  -0.293113858; w= 0.894142270
timeStamp= 1341841312.490506887; T[0]= 1.171234488; T[1]= -0.391913146; T[2]= 0.256064355; x= -0.045068137; y=  -0.334249139; z=  -0.290810853; w= 0.895363271
timeStamp= 1341841312.522531986; T[0]= 1.171617746; T[1]= -0.389236689; T[2]= 0.251524299; x= -0.045348447; y=  -0.334082305; z=  -0.288952947; w= 0.896012664
timeStamp= 1341841312.558656931; T[0]= 1.173347354; T[1]= -0.386759788; T[2]= 0.246724218; x= -0.045058787; y=  -0.334117532; z=  -0.289555192; w= 0.895819724
timeStamp= 1341841312.590502977; T[0]= 1.175058842; T[1]= -0.385789990; T[2]= 0.251103848; x= -0.045454297; y=  -0.336150289; z=  -0.292166799; w= 0.894189835
timeStamp= 1341841312.626564026; T[0]= 1.165946603; T[1]= -0.378682792; T[2]= 0.244822532; x= -0.044787332; y=  -0.331114829; z=  -0.291676611; w= 0.896259904
timeStamp= 1341841312.658795118; T[0]= 1.170298934; T[1]= -0.376462579; T[2]= 0.242184132; x= -0.047018509; y=  -0.331689984; z=  -0.285800248; w= 0.897824705
timeStamp= 1341841312.690557957; T[0]= 1.182734132; T[1]= -0.373757035; T[2]= 0.247240379; x= -0.049633712; y=  -0.336712748; z=  -0.282571256; w= 0.896835864
timeStamp= 1341841312.726640940; T[0]= 1.158011436; T[1]= -0.360522926; T[2]= 0.225991726; x= -0.044986695; y=  -0.323663324; z=  -0.288602442; w= 0.899959385
timeStamp= 1341841312.759161949; T[0]= 1.148545027; T[1]= -0.360846311; T[2]= 0.235593900; x= -0.042258229; y=  -0.320819795; z=  -0.283849895; w= 0.902617395
timeStamp= 1341841312.798734903; T[0]= 1.144426227; T[1]= -0.358163923; T[2]= 0.220247805; x= -0.038686305; y=  -0.315718949; z=  -0.281913221; w= 0.905179501
timeStamp= 1341841312.859185934; T[0]= 1.145377398; T[1]= -0.351411283; T[2]= 0.210016683; x= -0.035807602; y=  -0.310603499; z=  -0.276805609; w= 0.908637404
timeStamp= 1341841312.894820929; T[0]= 1.136545658; T[1]= -0.351902246; T[2]= 0.212996170; x= -0.040720299; y=  -0.309219897; z=  -0.270142347; w= 0.910905063
timeStamp= 1341841312.926532984; T[0]= 1.117798328; T[1]= -0.344819248; T[2]= 0.200534388; x= -0.041754756; y=  -0.304466516; z=  -0.259710997; w= 0.915481746
timeStamp= 1341841312.966854095; T[0]= 1.119727135; T[1]= -0.344388485; T[2]= 0.194243982; x= -0.038011108; y=  -0.302860469; z=  -0.257945538; w= 0.916675985
timeStamp= 1341841313.001669884; T[0]= 1.110939026; T[1]= -0.341042519; T[2]= 0.189307630; x= -0.034432434; y=  -0.299335361; z=  -0.257316113; w= 0.918150902
timeStamp= 1341841313.033739090; T[0]= 1.107335091; T[1]= -0.340164810; T[2]= 0.181683153; x= -0.033527184; y=  -0.297644883; z=  -0.254757017; w= 0.919446766
timeStamp= 1341841313.065638065; T[0]= 1.101545811; T[1]= -0.336721838; T[2]= 0.174177244; x= -0.034304209; y=  -0.295656055; z=  -0.250871748; w= 0.921126544
timeStamp= 1341841313.101774931; T[0]= 1.092657566; T[1]= -0.333286107; T[2]= 0.166985586; x= -0.036130823; y=  -0.294286728; z=  -0.244890258; w= 0.923102736
timeStamp= 1341841313.133673906; T[0]= 1.084886551; T[1]= -0.329437137; T[2]= 0.160947636; x= -0.035813242; y=  -0.293577433; z=  -0.242436185; w= 0.923988283
timeStamp= 1341841313.169614077; T[0]= 1.079012275; T[1]= -0.325494051; T[2]= 0.156849280; x= -0.030176805; y=  -0.292766333; z=  -0.243698969; w= 0.924114764
timeStamp= 1341841313.201576948; T[0]= 1.076032519; T[1]= -0.323534548; T[2]= 0.153237328; x= -0.025075190; y=  -0.292022884; z=  -0.243246958; w= 0.924621463
timeStamp= 1341841313.233640909; T[0]= 1.077960491; T[1]= -0.317937583; T[2]= 0.143839419; x= -0.023347439; y=  -0.290273547; z=  -0.242689788; w= 0.925363660
timeStamp= 1341841313.269567013; T[0]= 1.072752714; T[1]= -0.313146830; T[2]= 0.138550282; x= -0.026990209; y=  -0.287745208; z=  -0.239562109; w= 0.926867962
timeStamp= 1341841313.301743984; T[0]= 1.063684702; T[1]= -0.314886630; T[2]= 0.139593571; x= -0.030164616; y=  -0.286788195; z=  -0.234791994; w= 0.928286254
timeStamp= 1341841313.333683014; T[0]= 1.062185526; T[1]= -0.311472744; T[2]= 0.131434351; x= -0.026826678; y=  -0.284923941; z=  -0.233583644; w= 0.929267108
timeStamp= 1341841313.369726896; T[0]= 1.063409805; T[1]= -0.303224832; T[2]= 0.123414688; x= -0.025829937; y=  -0.282558709; z=  -0.233819902; w= 0.929957867
timeStamp= 1341841313.401621103; T[0]= 1.059498787; T[1]= -0.298993438; T[2]= 0.115093969; x= -0.031715322; y=  -0.280265421; z=  -0.233180538; w= 0.930630028
timeStamp= 1341841313.433538914; T[0]= 1.049770355; T[1]= -0.298539877; T[2]= 0.118718885; x= -0.035598479; y=  -0.279746443; z=  -0.229355797; w= 0.931595683
timeStamp= 1341841313.469624043; T[0]= 1.049181819; T[1]= -0.295866638; T[2]= 0.111979574; x= -0.035001829; y=  -0.279195666; z=  -0.225743011; w= 0.932665408
timeStamp= 1341841313.501632929; T[0]= 1.047421336; T[1]= -0.288658142; T[2]= 0.105102733; x= -0.033764824; y=  -0.277849168; z=  -0.226846233; w= 0.932845414
